product_id,competitor_name,raw_price,discount,net_price,stock_status,voucher_details,promo_mechanics,url,scraped_at
2,TikTok Shop,,0.0,,OUT_OF_STOCK,,,https://www.tiktokshop.vn/search?q=8936383465780,2026-07-03 05:32:04
2,GrabMart,225000.0,0.0,225000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8936383465780,2026-07-03 05:32:04
2,Pharmacity,,0.0,,OUT_OF_STOCK,,,https://www.pharmacity.vn/search?q=8936383465780,2026-07-03 05:32:04
2,Shopee,190000.0,10000.0,180000.0,IN_STOCK,,,https://www.shopee.vn/search?q=8936383465780,2026-07-04 05:32:04
2,Lazada,185000.0,0.0,185000.0,IN_STOCK,,,https://www.lazada.vn/search?q=8936383465780,2026-07-04 05:32:04
2,TikTok Shop,180000.0,27000.0,133000.0,IN_STOCK,Voucher Livestream 20k,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8936383465780,2026-07-04 05:32:04
2,GrabMart,230000.0,0.0,230000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8936383465780,2026-07-04 05:32:04
2,Pharmacity,205000.0,10000.0,195000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8936383465780,2026-07-04 05:32:04
2,Shopee,204000.0,0.0,204000.0,IN_STOCK,,Flash Sale,https://www.shopee.vn/search?q=8936383465780,2026-07-05 05:32:04
2,Lazada,193000.0,0.0,193000.0,IN_STOCK,,,https://www.lazada.vn/search?q=8936383465780,2026-07-05 05:32:04
2,TikTok Shop,171000.0,17000.0,154000.0,IN_STOCK,,,https://www.tiktokshop.vn/search?q=8936383465780,2026-07-05 05:32:04
2,GrabMart,211000.0,0.0,211000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8936383465780,2026-07-05 05:32:04
2,Pharmacity,210000.0,0.0,210000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8936383465780,2026-07-05 05:32:04
2,Shopee,191000.0,0.0,191000.0,IN_STOCK,,Flash Sale,https://www.shopee.vn/search?q=8936383465780,2026-07-06 05:32:04
2,Lazada,182000.0,18000.0,164000.0,IN_STOCK,,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8936383465780,2026-07-06 05:32:04
2,TikTok Shop,173000.0,17000.0,156000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8936383465780,2026-07-06 05:32:04
2,GrabMart,214000.0,0.0,214000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8936383465780,2026-07-06 05:32:04
2,Pharmacity,200000.0,10000.0,190000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8936383465780,2026-07-06 05:32:04
3,Shopee,109000.0,11000.0,98000.0,IN_STOCK,Freeship Extra,,https://www.shopee.vn/search?q=8932427868012,2026-06-30 05:32:04
3,Lazada,103000.0,5000.0,98000.0,IN_STOCK,,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8932427868012,2026-06-30 05:32:04
3,TikTok Shop,100000.0,0.0,80000.0,IN_STOCK,Voucher Livestream 20k,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8932427868012,2026-06-30 05:32:04
3,GrabMart,132000.0,0.0,132000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932427868012,2026-06-30 05:32:04
3,Pharmacity,116000.0,0.0,116000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8932427868012,2026-06-30 05:32:04
3,Shopee,114000.0,17000.0,97000.0,IN_STOCK,,,https://www.shopee.vn/search?q=8932427868012,2026-07-01 05:32:04
3,Lazada,107000.0,5000.0,102000.0,IN_STOCK,,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8932427868012,2026-07-01 05:32:04
3,TikTok Shop,109000.0,11000.0,98000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8932427868012,2026-07-01 05:32:04
3,GrabMart,133000.0,0.0,133000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932427868012,2026-07-01 05:32:04
3,Pharmacity,117000.0,0.0,117000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8932427868012,2026-07-01 05:32:04
3,Shopee,111000.0,17000.0,84000.0,IN_STOCK,Mã giảm 10k,Flash Sale,https://www.shopee.vn/search?q=8932427868012,2026-07-02 05:32:04
3,Lazada,116000.0,6000.0,110000.0,IN_STOCK,Voucher tích lũy,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8932427868012,2026-07-02 05:32:04
3,TikTok Shop,111000.0,11000.0,100000.0,IN_STOCK,,,https://www.tiktokshop.vn/search?q=8932427868012,2026-07-02 05:32:04
3,GrabMart,123000.0,0.0,123000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932427868012,2026-07-02 05:32:04
3,Pharmacity,122000.0,0.0,122000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8932427868012,2026-07-02 05:32:04
3,Shopee,107000.0,11000.0,86000.0,IN_STOCK,Mã giảm 10k,,https://www.shopee.vn/search?q=8932427868012,2026-07-03 05:32:04
3,Lazada,,0.0,,OUT_OF_STOCK,,,https://www.lazada.vn/search?q=8932427868012,2026-07-03 05:32:04
3,TikTok Shop,113000.0,17000.0,96000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8932427868012,2026-07-03 05:32:04
3,GrabMart,136000.0,0.0,136000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932427868012,2026-07-03 05:32:04
3,Pharmacity,119000.0,0.0,119000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8932427868012,2026-07-03 05:32:04
3,Shopee,104000.0,10000.0,94000.0,IN_STOCK,Freeship Extra,Flash Sale,https://www.shopee.vn/search?q=8932427868012,2026-07-04 05:32:04
3,Lazada,112000.0,11000.0,101000.0,IN_STOCK,,,https://www.lazada.vn/search?q=8932427868012,2026-07-04 05:32:04
3,TikTok Shop,113000.0,17000.0,96000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8932427868012,2026-07-04 05:32:04
3,GrabMart,134000.0,0.0,134000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932427868012,2026-07-04 05:32:04
3,Pharmacity,116000.0,6000.0,110000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8932427868012,2026-07-04 05:32:04
3,Shopee,107000.0,5000.0,102000.0,IN_STOCK,Freeship Extra,Flash Sale,https://www.shopee.vn/search?q=8932427868012,2026-07-05 05:32:04
3,Lazada,116000.0,12000.0,104000.0,IN_STOCK,,,https://www.lazada.vn/search?q=8932427868012,2026-07-05 05:32:04
3,TikTok Shop,108000.0,16000.0,72000.0,IN_STOCK,Voucher Livestream 20k,,https://www.tiktokshop.vn/search?q=8932427868012,2026-07-05 05:32:04
3,GrabMart,132000.0,0.0,132000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932427868012,2026-07-05 05:32:04
3,Pharmacity,116000.0,0.0,116000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8932427868012,2026-07-05 05:32:04
3,Shopee,100000.0,15000.0,85000.0,IN_STOCK,Freeship Extra,,https://www.shopee.vn/search?q=8932427868012,2026-07-06 05:32:04
3,Lazada,115000.0,12000.0,103000.0,IN_STOCK,,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8932427868012,2026-07-06 05:32:04
3,TikTok Shop,100000.0,15000.0,85000.0,IN_STOCK,,,https://www.tiktokshop.vn/search?q=8932427868012,2026-07-06 05:32:04
3,GrabMart,122000.0,0.0,122000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932427868012,2026-07-06 05:32:04
3,Pharmacity,,0.0,,OUT_OF_STOCK,,,https://www.pharmacity.vn/search?q=8932427868012,2026-07-06 05:32:04
4,Shopee,310000.0,46000.0,254000.0,IN_STOCK,Mã giảm 10k,Flash Sale,https://www.shopee.vn/search?q=8937889579865,2026-06-30 05:32:04
4,Lazada,306000.0,15000.0,291000.0,IN_STOCK,Voucher tích lũy,,https://www.lazada.vn/search?q=8937889579865,2026-06-30 05:32:04
4,TikTok Shop,258000.0,26000.0,232000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8937889579865,2026-06-30 05:32:04
4,GrabMart,,0.0,,OUT_OF_STOCK,,,https://www.grabmart.vn/search?q=8937889579865,2026-06-30 05:32:04
4,Pharmacity,309000.0,15000.0,294000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8937889579865,2026-06-30 05:32:04
4,Shopee,300000.0,0.0,290000.0,IN_STOCK,Mã giảm 10k,Flash Sale,https://www.shopee.vn/search?q=8937889579865,2026-07-01 05:32:04
4,Lazada,291000.0,0.0,291000.0,IN_STOCK,,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8937889579865,2026-07-01 05:32:04
4,TikTok Shop,294000.0,44000.0,250000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8937889579865,2026-07-01 05:32:04
4,GrabMart,363000.0,0.0,363000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8937889579865,2026-07-01 05:32:04
4,Pharmacity,314000.0,16000.0,298000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8937889579865,2026-07-01 05:32:04
4,Shopee,301000.0,15000.0,276000.0,IN_STOCK,Mã giảm 10k,,https://www.shopee.vn/search?q=8937889579865,2026-07-02 05:32:04
4,Lazada,292000.0,15000.0,277000.0,IN_STOCK,Voucher tích lũy,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8937889579865,2026-07-02 05:32:04
4,TikTok Shop,297000.0,0.0,297000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8937889579865,2026-07-02 05:32:04
4,GrabMart,,0.0,,OUT_OF_STOCK,,,https://www.grabmart.vn/search?q=8937889579865,2026-07-02 05:32:04
4,Pharmacity,315000.0,16000.0,299000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8937889579865,2026-07-02 05:32:04
4,Shopee,277000.0,28000.0,249000.0,IN_STOCK,,Flash Sale,https://www.shopee.vn/search?q=8937889579865,2026-07-03 05:32:04
4,Lazada,303000.0,15000.0,288000.0,IN_STOCK,Voucher tích lũy,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8937889579865,2026-07-03 05:32:04
4,TikTok Shop,259000.0,0.0,259000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8937889579865,2026-07-03 05:32:04
4,GrabMart,318000.0,0.0,318000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8937889579865,2026-07-03 05:32:04
4,Pharmacity,306000.0,0.0,306000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8937889579865,2026-07-03 05:32:04
4,Shopee,274000.0,0.0,274000.0,IN_STOCK,Freeship Extra,,https://www.shopee.vn/search?q=8937889579865,2026-07-04 05:32:04
4,Lazada,292000.0,0.0,292000.0,IN_STOCK,,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8937889579865,2026-07-04 05:32:04
4,TikTok Shop,293000.0,0.0,293000.0,IN_STOCK,,,https://www.tiktokshop.vn/search?q=8937889579865,2026-07-04 05:32:04
4,GrabMart,,0.0,,OUT_OF_STOCK,,,https://www.grabmart.vn/search?q=8937889579865,2026-07-04 05:32:04
4,Pharmacity,312000.0,16000.0,296000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8937889579865,2026-07-04 05:32:04
4,Shopee,300000.0,0.0,300000.0,IN_STOCK,Freeship Extra,,https://www.shopee.vn/search?q=8937889579865,2026-07-05 05:32:04
4,Lazada,303000.0,30000.0,273000.0,IN_STOCK,,,https://www.lazada.vn/search?q=8937889579865,2026-07-05 05:32:04
4,TikTok Shop,,0.0,,OUT_OF_STOCK,,,https://www.tiktokshop.vn/search?q=8937889579865,2026-07-05 05:32:04
4,GrabMart,336000.0,0.0,336000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8937889579865,2026-07-05 05:32:04
4,Pharmacity,315000.0,16000.0,299000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8937889579865,2026-07-05 05:32:04
4,Shopee,306000.0,15000.0,281000.0,IN_STOCK,Mã giảm 10k,,https://www.shopee.vn/search?q=8937889579865,2026-07-06 05:32:04
4,Lazada,310000.0,16000.0,294000.0,IN_STOCK,Voucher tích lũy,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8937889579865,2026-07-06 05:32:04
4,TikTok Shop,292000.0,29000.0,243000.0,IN_STOCK,Voucher Livestream 20k,,https://www.tiktokshop.vn/search?q=8937889579865,2026-07-06 05:32:04
4,GrabMart,319000.0,0.0,319000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8937889579865,2026-07-06 05:32:04
4,Pharmacity,311000.0,16000.0,295000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8937889579865,2026-07-06 05:32:04
5,Shopee,493000.0,25000.0,468000.0,IN_STOCK,,,https://www.shopee.vn/search?q=8935273545496,2026-06-30 05:32:04
5,Lazada,496000.0,0.0,496000.0,IN_STOCK,Voucher tích lũy,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8935273545496,2026-06-30 05:32:04
5,TikTok Shop,433000.0,43000.0,390000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8935273545496,2026-06-30 05:32:04
5,GrabMart,561000.0,0.0,561000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8935273545496,2026-06-30 05:32:04
5,Pharmacity,536000.0,27000.0,509000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8935273545496,2026-06-30 05:32:04
5,Shopee,513000.0,51000.0,452000.0,IN_STOCK,Mã giảm 10k,Flash Sale,https://www.shopee.vn/search?q=8935273545496,2026-07-01 05:32:04
5,Lazada,481000.0,0.0,481000.0,IN_STOCK,,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8935273545496,2026-07-01 05:32:04
5,TikTok Shop,478000.0,72000.0,406000.0,IN_STOCK,,,https://www.tiktokshop.vn/search?q=8935273545496,2026-07-01 05:32:04
5,GrabMart,576000.0,0.0,576000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8935273545496,2026-07-01 05:32:04
5,Pharmacity,555000.0,28000.0,527000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8935273545496,2026-07-01 05:32:04
5,Shopee,520000.0,52000.0,468000.0,IN_STOCK,,Flash Sale,https://www.shopee.vn/search?q=8935273545496,2026-07-02 05:32:04
5,Lazada,,0.0,,OUT_OF_STOCK,,,https://www.lazada.vn/search?q=8935273545496,2026-07-02 05:32:04
5,TikTok Shop,437000.0,44000.0,393000.0,IN_STOCK,,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8935273545496,2026-07-02 05:32:04
5,GrabMart,536000.0,0.0,536000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8935273545496,2026-07-02 05:32:04
5,Pharmacity,536000.0,27000.0,509000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8935273545496,2026-07-02 05:32:04
5,Shopee,453000.0,68000.0,385000.0,IN_STOCK,,,https://www.shopee.vn/search?q=8935273545496,2026-07-03 05:32:04
5,Lazada,469000.0,47000.0,422000.0,IN_STOCK,,,https://www.lazada.vn/search?q=8935273545496,2026-07-03 05:32:04
5,TikTok Shop,481000.0,48000.0,433000.0,IN_STOCK,,,https://www.tiktokshop.vn/search?q=8935273545496,2026-07-03 05:32:04
5,GrabMart,601000.0,0.0,601000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8935273545496,2026-07-03 05:32:04
5,Pharmacity,548000.0,0.0,548000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8935273545496,2026-07-03 05:32:04
5,Shopee,481000.0,72000.0,399000.0,IN_STOCK,Mã giảm 10k,Flash Sale,https://www.shopee.vn/search?q=8935273545496,2026-07-04 05:32:04
5,Lazada,505000.0,50000.0,455000.0,IN_STOCK,,,https://www.lazada.vn/search?q=8935273545496,2026-07-04 05:32:04
5,TikTok Shop,455000.0,0.0,455000.0,IN_STOCK,,,https://www.tiktokshop.vn/search?q=8935273545496,2026-07-04 05:32:04
5,GrabMart,,0.0,,OUT_OF_STOCK,,,https://www.grabmart.vn/search?q=8935273545496,2026-07-04 05:32:04
5,Pharmacity,535000.0,27000.0,508000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8935273545496,2026-07-04 05:32:04
5,Shopee,,0.0,,OUT_OF_STOCK,,,https://www.shopee.vn/search?q=8935273545496,2026-07-05 05:32:04
5,Lazada,480000.0,24000.0,456000.0,IN_STOCK,,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8935273545496,2026-07-05 05:32:04
5,TikTok Shop,,0.0,,OUT_OF_STOCK,,,https://www.tiktokshop.vn/search?q=8935273545496,2026-07-05 05:32:04
5,GrabMart,549000.0,0.0,549000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8935273545496,2026-07-05 05:32:04
5,Pharmacity,547000.0,27000.0,520000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8935273545496,2026-07-05 05:32:04
5,Shopee,489000.0,49000.0,440000.0,IN_STOCK,Freeship Extra,Flash Sale,https://www.shopee.vn/search?q=8935273545496,2026-07-06 05:32:04
5,Lazada,497000.0,25000.0,472000.0,IN_STOCK,Voucher tích lũy,,https://www.lazada.vn/search?q=8935273545496,2026-07-06 05:32:04
5,TikTok Shop,,0.0,,OUT_OF_STOCK,,,https://www.tiktokshop.vn/search?q=8935273545496,2026-07-06 05:32:04
5,GrabMart,554000.0,0.0,554000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8935273545496,2026-07-06 05:32:04
5,Pharmacity,551000.0,0.0,551000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8935273545496,2026-07-06 05:32:04
6,Shopee,92000.0,9000.0,73000.0,IN_STOCK,Mã giảm 10k,,https://www.shopee.vn/search?q=8932787429670,2026-06-30 05:32:04
6,Lazada,94000.0,9000.0,85000.0,IN_STOCK,Voucher tích lũy,Combo mua 2 giảm 5%,https://www.lazada.vn/search?q=8932787429670,2026-06-30 05:32:04
6,TikTok Shop,,0.0,,OUT_OF_STOCK,,,https://www.tiktokshop.vn/search?q=8932787429670,2026-06-30 05:32:04
6,GrabMart,107000.0,0.0,107000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932787429670,2026-06-30 05:32:04
6,Pharmacity,105000.0,0.0,105000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8932787429670,2026-06-30 05:32:04
6,Shopee,95000.0,14000.0,81000.0,IN_STOCK,,,https://www.shopee.vn/search?q=8932787429670,2026-07-01 05:32:04
6,Lazada,97000.0,5000.0,92000.0,IN_STOCK,Voucher tích lũy,,https://www.lazada.vn/search?q=8932787429670,2026-07-01 05:32:04
6,TikTok Shop,92000.0,9000.0,63000.0,IN_STOCK,Voucher Livestream 20k,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8932787429670,2026-07-01 05:32:04
6,GrabMart,119000.0,0.0,119000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932787429670,2026-07-01 05:32:04
6,Pharmacity,102000.0,0.0,102000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8932787429670,2026-07-01 05:32:04
6,Shopee,87000.0,13000.0,74000.0,IN_STOCK,,,https://www.shopee.vn/search?q=8932787429670,2026-07-02 05:32:04
6,Lazada,101000.0,5000.0,96000.0,IN_STOCK,,,https://www.lazada.vn/search?q=8932787429670,2026-07-02 05:32:04
6,TikTok Shop,95000.0,14000.0,61000.0,IN_STOCK,Voucher Livestream 20k,Flash Sale hàng hiệu,https://www.tiktokshop.vn/search?q=8932787429670,2026-07-02 05:32:04
6,GrabMart,119000.0,0.0,119000.0,IN_STOCK,,,https://www.grabmart.vn/search?q=8932787429670,2026-07-02 05:32:04
6,Pharmacity,104000.0,5000.0,99000.0,IN_STOCK,,,https://www.pharmacity.vn/search?q=8932787429670,2026-07-02 05:32:04
6,Shopee,96000.0,5000.0,91000.0,IN_STOCK,,Flash Sale,https://www.shopee.vn/search?q=8932787429670,2026-07-03 05:32:04
